min_ws,max_ws,rss
9809920,9846784,20058112
9814016,9850880,27168768
9818112,9854976,17063936
9822208,9859072,21360640
9826304,9863168,16113664
9830400,9867264,17756160
9834496,9871360,16572416
9838592,9875456,17035264
9842688,9879552,19185664
9846784,9883648,23265280
9850880,9887744,20303872
9854976,9891840,16490496
9859072,9895936,17018880
9863168,9900032,14852096
9867264,9904128,17223680
9871360,9908224,18849792
9875456,9912320,13955072
9879552,9916416,21901312
9883648,9920512,29642752
9887744,9924608,18001920
9891840,9928704,18186240
9895936,9932800,16498688
9900032,9936896,13561856
9904128,9940992,24858624
9908224,9945088,16162816
9912320,9949184,14733312
9916416,9953280,23732224
9920512,9957376,22724608
9924608,9961472,19214336
9928704,9965568,18415616
9932800,9969664,19443712
9936896,9973760,21901312
9940992,9977856,15716352
9945088,9981952,17285120
9949184,9986048,17285120
9953280,9990144,21913600
9957376,9994240,16412672
9961472,9998336,18526208
9965568,10002432,21196800
9969664,10006528,22028288
9973760,10010624,20447232
9977856,10014720,19972096
9981952,10018816,27168768
9986048,10022912,22999040
9990144,10027008,20008960
9994240,10031104,15724544
9998336,10035200,15024128
10002432,10039296,18305024
10006528,10043392,16965632
10010624,10047488,26599424
10014720,10051584,15106048
10018816,10055680,17502208
10022912,10059776,14610432
10027008,10063872,20971520
10031104,10067968,22528000
10035200,10072064,19755008
10039296,10076160,26120192
10043392,10080256,19247104
10047488,10084352,25964544
10051584,10088448,24416256
10055680,10092544,12800000
10059776,10096640,25153536
10063872,10100736,20230144
10067968,10104832,32161792
10072064,10108928,28540928
10076160,10113024,25088000
10080256,10117120,19316736
10084352,10121216,22417408
10088448,10125312,17117184
10092544,10129408,14364672
10096640,10133504,24682496
10100736,10137600,16187392
10104832,10141696,26554368
10108928,10145792,18313216
10113024,10149888,17473536
10117120,10153984,18866176
10121216,10158080,14848000
10125312,10162176,25931776
10129408,10166272,16998400
10133504,10170368,25600000
10137600,10174464,23470080
10141696,10178560,25014272
10145792,10182656,16748544
10149888,10186752,18432000
10153984,10190848,18489344
10158080,10194944,27258880
10162176,10199040,16605184
10166272,10203136,15843328
10170368,10207232,18067456
10174464,10211328,21340160
10178560,10215424,16183296
10182656,10219520,22294528
10186752,10223616,22855680
10190848,10227712,22315008
10194944,10231808,27447296
10199040,10235904,21385216
10203136,10240000,17866752
10207232,10244096,24166400
10211328,10248192,20557824
10215424,10252288,19337216
10219520,10256384,19341312
10223616,10260480,14565376
10227712,10264576,23040000
10231808,10268672,19079168
10235904,10272768,19357696
10240000,10276864,15478784
10244096,10280960,19066880
10248192,10285056,14860288
10252288,10289152,25448448
10256384,10293248,16547840
10260480,10297344,15048704
10264576,10301440,24629248
10268672,10305536,18382848
10272768,10309632,19525632
10276864,10313728,14573568
10280960,10317824,16695296
10285056,10321920,18538496
10289152,10326016,13692928
10293248,10330112,16547840
10297344,10334208,21254144
10301440,10338304,20680704
10305536,10342400,25468928
10309632,10346496,20684800
10313728,10350592,19726336
10317824,10354688,21835776
10321920,10358784,25477120
10326016,10362880,24723456
10330112,10366976,21381120
10334208,10371072,27009024
10338304,10375168,14200832
10342400,10379264,16113664
10346496,10383360,19308544
10350592,10387456,21078016
10354688,10391552,21819392
10358784,10395648,17534976
10362880,10399744,18862080
10366976,10403840,17494016
10371072,10407936,21291008
10375168,10412032,19644416
10379264,10416128,17260544
10383360,10420224,20717568
10387456,10424320,19689472
10391552,10428416,18006016
10395648,10432512,25825280
10399744,10436608,17907712
10403840,10440704,15818752
10407936,10444800,14471168
10412032,10448896,17813504
10416128,10452992,20307968
10420224,10457088,18841600
10424320,10461184,20885504
10428416,10465280,25432064
10432512,10469376,14209024
10436608,10473472,31031296
10440704,10477568,28487680
10444800,10481664,24317952
10448896,10485760,21479424
10452992,10489856,19230720
10457088,10493952,15114240
10461184,10498048,23236608
10465280,10502144,20135936
10469376,10506240,19824640
10473472,10510336,28962816
10477568,10514432,18452480
10481664,10518528,21164032
10485760,10522624,25116672
10489856,10526720,23965696
10493952,10530816,28135424
10498048,10534912,21643264
10502144,10539008,27328512
10506240,10543104,21716992
10510336,10547200,16375808
10514432,10551296,35241984
10518528,10555392,29392896
10522624,10559488,24379392
10526720,10563584,28278784
10530816,10567680,23764992
10534912,10571776,19116032
10539008,10575872,24346624
10543104,10579968,25432064
10547200,10584064,15187968
10551296,10588160,30339072
10555392,10592256,16850944
10559488,10596352,25182208
10563584,10600448,14987264
10567680,10604544,18620416
10571776,10608640,21073920
10575872,10612736,12541952
10579968,10616832,16502784
10584064,10620928,25387008
10588160,10625024,20426752
10592256,10629120,25985024
10596352,10633216,15917056
10600448,10637312,16650240
10604544,10641408,16023552
10608640,10645504,16613376
10612736,10649600,17944576
10616832,10653696,20762624
10620928,10657792,17498112
10625024,10661888,19312640
10629120,10665984,16281600
10633216,10670080,28078080
10637312,10674176,14032896
10641408,10678272,17338368
10645504,10682368,21463040
10649600,10686464,17915904
10653696,10690560,13881344
10657792,10694656,18788352
10661888,10698752,20353024
10665984,10702848,21995520
10670080,10706944,28086272
10674176,10711040,17104896
10678272,10715136,17207296
10682368,10719232,14073856
10686464,10723328,19755008
10690560,10727424,20291584
10694656,10731520,20180992
10698752,10735616,14839808
10702848,10739712,21913600
10706944,10743808,18960384
10711040,10747904,24039424
10715136,10752000,16285696
10719232,10756096,21635072
10723328,10760192,15536128
10727424,10764288,16650240
10731520,10768384,17707008
10735616,10772480,24903680
10739712,10776576,20168704
10743808,10780672,17788928
10747904,10784768,32190464
10752000,10788864,24535040
10756096,10792960,24154112
10760192,10797056,31776768
10764288,10801152,16130048
10768384,10805248,19746816
10772480,10809344,17498112
10776576,10813440,19218432
10780672,10817536,20766720
10784768,10821632,29556736
10788864,10825728,19955712
10792960,10829824,24023040
10797056,10833920,17494016
10801152,10838016,21213184
10805248,10842112,22016000
10809344,10846208,28581888
10813440,10850304,16859136
10817536,10854400,14647296
10821632,10858496,20733952
10825728,10862592,17072128
10829824,10866688,28237824
10833920,10870784,15667200
10838016,10874880,22908928
10842112,10878976,17240064
10846208,10883072,18116608
10850304,10887168,18575360
10854400,10891264,17481728
10858496,10895360,17448960
10862592,10899456,18804736
10866688,10903552,18493440
10870784,10907648,23052288
10874880,10911744,23134208
10878976,10915840,19730432
10883072,10919936,25911296
10887168,10924032,20385792
10891264,10928128,21536768
10895360,10932224,18124800
10899456,10936320,15208448
10903552,10940416,20934656
10907648,10944512,17190912
10911744,10948608,16965632
10915840,10952704,15032320
10919936,10956800,17698816
10924032,10960896,22122496
10928128,10964992,18059264
10932224,10969088,24403968
10936320,10973184,16916480
10940416,10977280,19181568
10944512,10981376,19238912
10948608,10985472,29270016
10952704,10989568,15663104
10956800,10993664,30605312
10960896,10997760,23941120
10964992,11001856,23531520
10969088,11005952,15220736
10973184,11010048,20660224
10977280,11014144,24465408
10981376,11018240,20615168
10985472,11022336,21585920
10989568,11026432,19390464
10993664,11030528,17338368
10997760,11034624,22446080
11001856,11038720,16019456
11005952,11042816,25448448
11010048,11046912,19046400
11014144,11051008,24625152
11018240,11055104,15421440
11022336,11059200,25374720
11026432,11063296,17801216
11030528,11067392,19517440
11034624,11071488,20996096
11038720,11075584,23756800
11042816,11079680,18759680
11046912,11083776,15343616
11051008,11087872,22028288
11055104,11091968,17170432
11059200,11096064,17207296
11063296,11100160,29155328
11067392,11104256,20553728
11071488,11108352,17125376
11075584,11112448,29192192
11079680,11116544,24072192
11083776,11120640,20938752
11087872,11124736,20004864
11091968,11128832,23666688
11096064,11132928,36749312
11100160,11137024,18567168
11104256,11141120,23289856
11108352,11145216,18628608
11112448,11149312,16445440
11116544,11153408,16461824
11120640,11157504,16060416
11124736,11161600,20606976
11128832,11165696,17756160
11132928,11169792,18853888
11137024,11173888,20262912
11141120,11177984,19767296
11145216,11182080,16695296
11149312,11186176,36290560
11153408,11190272,39604224
11157504,11194368,32804864
11161600,11198464,22437888
11165696,11202560,15007744
11169792,11206656,31006720
11173888,11210752,16384000
11177984,11214848,29495296
11182080,11218944,20877312
11186176,11223040,23457792
11190272,11227136,19038208
11194368,11231232,20361216
11198464,11235328,25849856
11202560,11239424,22044672
11206656,11243520,18755584
11210752,11247616,25927680
11214848,11251712,21409792
11218944,11255808,21061632
11223040,11259904,19066880
11227136,11264000,19562496
11231232,11268096,18190336
11235328,11272192,25075712
11239424,11276288,18874368
11243520,11280384,19873792
11247616,11284480,15691776
11251712,11288576,17354752
11255808,11292672,17629184
11259904,11296768,29134848
11264000,11300864,17719296
11268096,11304960,23957504
11272192,11309056,33230848
11276288,11313152,16052224
11280384,11317248,23617536
11284480,11321344,16564224
11288576,11325440,18550784
11292672,11329536,23355392
11296768,11333632,20226048
11300864,11337728,24932352
11304960,11341824,22429696
11309056,11345920,26652672
11313152,11350016,21954560
11317248,11354112,30793728
11321344,11358208,19279872
11325440,11362304,22339584
11329536,11366400,21274624
11333632,11370496,21590016
11337728,11374592,18345984
11341824,11378688,19558400
11345920,11382784,17088512
11350016,11386880,20500480
11354112,11390976,29470720
11358208,11395072,21045248
11362304,11399168,18137088
11366400,11403264,17858560
11370496,11407360,20660224
11374592,11411456,31813632
11378688,11415552,22208512
11382784,11419648,17543168
11386880,11423744,15618048
11390976,11427840,27672576
11395072,11431936,15740928
11399168,11436032,17055744
11403264,11440128,24399872
11407360,11444224,16285696
11411456,11448320,16125952
11415552,11452416,30162944
11419648,11456512,18321408
11423744,11460608,16449536
11427840,11464704,21266432
11431936,11468800,27602944
11436032,11472896,25608192
11440128,11476992,28499968
11444224,11481088,19042304
11448320,11485184,24211456
11452416,11489280,16375808
11456512,11493376,23101440
11460608,11497472,23867392
11464704,11501568,22994944
11468800,11505664,17514496
11472896,11509760,15306752
11476992,11513856,26845184
11481088,11517952,19374080
11485184,11522048,16371712
11489280,11526144,35254272
11493376,11530240,21315584
11497472,11534336,21934080
11501568,11538432,23072768
11505664,11542528,21856256
11509760,11546624,17444864
11513856,11550720,17055744
11517952,11554816,28839936
11522048,11558912,22585344
11526144,11563008,18640896
11530240,11567104,27729920
11534336,11571200,21213184
11538432,11575296,16637952
11542528,11579392,34144256
11546624,11583488,21639168
11550720,11587584,25264128
11554816,11591680,25628672
11558912,11595776,18673664
11563008,11599872,26910720
11567104,11603968,21594112
11571200,11608064,22425600
11575296,11612160,28520448
11579392,11616256,19791872
11583488,11620352,45932544
11587584,11624448,14831616
11591680,11628544,16781312
11595776,11632640,20156416
11599872,11636736,28872704
11603968,11640832,15577088
11608064,11644928,30547968
11612160,11649024,21561344
11616256,11653120,26361856
11620352,11657216,21635072
11624448,11661312,21495808
11628544,11665408,20537344
11632640,11669504,16494592
11636736,11673600,22347776
11640832,11677696,28721152
11644928,11681792,27910144
11649024,11685888,27672576
11653120,11689984,18337792
11657216,11694080,14630912
11661312,11698176,21659648
11665408,11702272,19042304
11669504,11706368,36347904
11673600,11710464,23281664
11677696,11714560,22319104
11681792,11718656,22233088
11685888,11722752,20684800
11689984,11726848,22478848
11694080,11730944,26791936
11698176,11735040,17399808
11702272,11739136,30404608
11706368,11743232,16142336
11710464,11747328,16449536
11714560,11751424,17879040
11718656,11755520,29626368
11722752,11759616,20828160
11726848,11763712,27222016
11730944,11767808,17620992
11735040,11771904,29495296
11739136,11776000,19435520
11743232,11780096,14684160
11747328,11784192,17530880
11751424,11788288,22953984
11755520,11792384,23261184
11759616,11796480,20627456
11763712,11800576,27045888
11767808,11804672,19816448
11771904,11808768,22396928
11776000,11812864,25067520
11780096,11816960,22290432
11784192,11821056,17879040
11788288,11825152,28319744
11792384,11829248,21708800
11796480,11833344,32153600
11800576,11837440,28184576
11804672,11841536,26320896
11808768,11845632,20631552
11812864,11849728,22421504
11816960,11853824,32870400
11821056,11857920,17965056
11825152,11862016,20660224
11829248,11866112,19206144
11833344,11870208,16523264
11837440,11874304,31186944
11841536,11878400,24125440
11845632,11882496,23994368
11849728,11886592,22761472
11853824,11890688,24850432
11857920,11894784,18792448
11862016,11898880,21262336
11866112,11902976,24522752
11870208,11907072,16265216
11874304,11911168,22499328
11878400,11915264,18104320
11882496,11919360,33038336
11886592,11923456,25894912
11890688,11927552,32067584
11894784,11931648,19447808
11898880,11935744,16572416
11902976,11939840,22491136
11907072,11943936,23400448
11911168,11948032,18489344
11915264,11952128,17047552
11919360,11956224,23908352
11923456,11960320,20570112
11927552,11964416,38416384
11931648,11968512,30699520
11935744,11972608,17973248
11939840,11976704,25083904
11943936,11980800,21221376
11948032,11984896,21041152
11952128,11988992,26578944
11956224,11993088,20008960
11960320,11997184,18591744
11964416,12001280,18223104
11968512,12005376,25919488
11972608,12009472,31817728
11976704,12013568,38113280
11980800,12017664,17580032
11984896,12021760,22597632
11988992,12025856,16998400
11993088,12029952,23023616
11997184,12034048,31199232
12001280,12038144,22310912
12005376,12042240,16470016
12009472,12046336,16957440
12013568,12050432,24055808
12017664,12054528,25387008
12021760,12058624,27181056
12025856,12062720,22179840
12029952,12066816,25055232
12034048,12070912,22114304
12038144,12075008,18182144
12042240,12079104,16879616
12046336,12083200,19394560
12050432,12087296,19107840
12054528,12091392,24023040
12058624,12095488,15372288
12062720,12099584,35012608
12066816,12103680,32944128
12070912,12107776,21426176
12075008,12111872,20779008
12079104,12115968,24031232
12083200,12120064,20824064
12087296,12124160,28635136
12091392,12128256,19595264
12095488,12132352,29315072
12099584,12136448,14753792
12103680,12140544,17829888
12107776,12144640,23482368
12111872,12148736,16175104
12115968,12152832,20951040
12120064,12156928,19906560
12124160,12161024,26894336
12128256,12165120,22515712
12132352,12169216,17002496
12136448,12173312,30093312
12140544,12177408,18391040
12144640,12181504,22880256
12148736,12185600,18296832
12152832,12189696,30511104
12156928,12193792,23805952
12161024,12197888,16601088
12165120,12201984,24887296
12169216,12206080,24207360
12173312,12210176,15773696
12177408,12214272,28512256
12181504,12218368,22884352
12185600,12222464,16498688
12189696,12226560,18309120
12193792,12230656,24346624
12197888,12234752,21311488
12201984,12238848,19443712
12206080,12242944,20107264
12210176,12247040,20729856
12214272,12251136,17014784
12218368,12255232,27074560
12222464,12259328,24096768
12226560,12263424,20475904
12230656,12267520,22683648
12234752,12271616,22753280
12238848,12275712,20082688
12242944,12279808,22077440
12247040,12283904,26476544
12251136,12288000,20619264
12255232,12292096,22646784
12259328,12296192,16367616
12263424,12300288,22941696
12267520,12304384,16781312
12271616,12308480,22204416
12275712,12312576,18759680
12279808,12316672,18223104
12283904,12320768,19853312
12288000,12324864,22401024
12292096,12328960,25227264
12296192,12333056,34353152
12300288,12337152,17588224
12304384,12341248,27619328
12308480,12345344,18468864
12312576,12349440,18210816
12316672,12353536,26382336
12320768,12357632,25128960
12324864,12361728,27009024
12328960,12365824,24502272
12333056,12369920,17346560
12337152,12374016,16855040
12341248,12378112,27160576
12345344,12382208,30179328
12349440,12386304,16404480
12353536,12390400,26796032
12357632,12394496,26124288
12361728,12398592,20267008
12365824,12402688,20418560
12369920,12406784,24985600
12374016,12410880,41885696
12378112,12414976,22130688
12382208,12419072,19660800
12386304,12423168,25804800
12390400,12427264,26726400
12394496,12431360,15982592
12398592,12435456,16470016
12402688,12439552,18935808
12406784,12443648,24518656
12410880,12447744,21749760
12414976,12451840,19243008
12419072,12455936,25247744
12423168,12460032,17563648
12427264,12464128,38555648
12431360,12468224,22683648
12435456,12472320,19234816
12439552,12476416,22499328
12443648,12480512,30945280
12447744,12484608,24711168
12451840,12488704,21495808
12455936,12492800,25767936
12460032,12496896,26505216
12464128,12500992,16138240
12468224,12505088,23412736
12472320,12509184,19181568
12476416,12513280,20062208
12480512,12517376,15949824
12484608,12521472,16392192
12488704,12525568,29446144
12492800,12529664,26775552
12496896,12533760,21741568
12500992,12537856,56320000
12505088,12541952,22777856
12509184,12546048,19156992
12513280,12550144,17313792
12517376,12554240,17711104
12521472,12558336,22437888
12525568,12562432,22097920
12529664,12566528,24256512
12533760,12570624,30674944
12537856,12574720,19677184
12541952,12578816,22831104
12546048,12582912,19922944
12550144,12587008,20307968
12554240,12591104,30744576
12558336,12595200,18460672
12562432,12599296,22171648
12566528,12603392,33239040
12570624,12607488,20058112
12574720,12611584,22900736
12578816,12615680,24735744
12582912,12619776,28729344
12587008,12623872,28053504
12591104,12627968,19247104
12595200,12632064,22765568
12599296,12636160,28094464
12603392,12640256,18657280
12607488,12644352,26759168
12611584,12648448,19517440
12615680,12652544,24948736
12619776,12656640,23842816
12623872,12660736,21471232
12627968,12664832,25997312
12632064,12668928,16490496
12636160,12673024,17063936
12640256,12677120,18173952
12644352,12681216,24285184
12648448,12685312,16506880
12652544,12689408,19472384
12656640,12693504,17338368
12660736,12697600,19300352
12664832,12701696,23859200
12668928,12705792,20836352
12673024,12709888,19038208
12677120,12713984,25522176
12681216,12718080,31862784
12685312,12722176,23871488
12689408,12726272,17330176
12693504,12730368,18100224
12697600,12734464,26427392
12701696,12738560,23613440
12705792,12742656,22962176
12709888,12746752,25051136
12713984,12750848,15978496
12718080,12754944,33472512
12722176,12759040,20971520
12726272,12763136,26202112
12730368,12767232,22454272
12734464,12771328,32628736
12738560,12775424,20369408
12742656,12779520,37244928
12746752,12783616,17801216
12750848,12787712,18583552
12754944,12791808,23052288
12759040,12795904,26312704
12763136,12800000,18821120
12767232,12804096,22700032
12771328,12808192,24944640
12775424,12812288,21504000
12779520,12816384,16941056
12783616,12820480,18653184
12787712,12824576,18780160
12791808,12828672,22167552
12795904,12832768,17313792
12800000,12836864,21995520
12804096,12840960,30711808
12808192,12845056,29818880
12812288,12849152,18669568
12816384,12853248,20893696
12820480,12857344,27181056
12824576,12861440,18857984
12828672,12865536,21659648
12832768,12869632,17125376
12836864,12873728,20615168
12840960,12877824,23875584
12845056,12881920,24068096
12849152,12886016,25018368
12853248,12890112,28454912
12857344,12894208,24043520
12861440,12898304,16134144
12865536,12902400,16003072
12869632,12906496,30412800
12873728,12910592,20922368
12877824,12914688,24838144
12881920,12918784,49561600
12886016,12922880,21241856
12890112,12926976,21925888
12894208,12931072,30298112
12898304,12935168,22196224
